meanBlue;meanRed;sdBlue;skewnessBlue;dfRG;dfRB;dfGB;entropyBlue;energyBlue;contrastBlue;homogeneityBlue;coverage;cloudType
0,336310061373016;0,476620471914706;0,637511956731199;0,664553423735601;0,584393532152777;0,675041089653224;0,641887273781359;0,49300339791495;0,12504995773788;0,173567062622535;0,207910709986298;0,260516221290193;nube
0,365183857773388;0,372774972329274;0,638461508172988;0,826542031895379;0,53460073073232;0,483978644805366;0,348272545484029;0,537908709227497;0,316527975482868;0,03656109751998;0,572398619227468;0,112931539577946;nube
0,37257243904395;0,38531896907616;0,607939392881636;0,797353190357953;0,543597205585178;0,492802582474269;0,35510187384408;0,542179493125302;0,317598559176322;0,040148501853819;0,492114070786811;0,120863403501784;nube
0,485295172933808;0,604771571097278;0,915459051313641;0,776805210178621;0,689456017492776;0,668849770854738;0,525155692568928;0,412775829853654;0,284973392721391;0,035623759315105;0,545280868650819;0,409141147992804;nube
0,422578457400594;0,623584481804725;0,792723420906632;0,682632466136973;0,657686027488478;0,778808442264789;0,754867226439077;0,182888849104028;0,18904688289226;0,304104903358468;0,232611005761054;0,436642611810159;nube
0,325955746962678;0,47183872149691;0,75961979562443;0,942716438190065;0,700944575707151;0,681557029885649;0,536465147347642;0,59073409400661;0,44789429197768;0,026363250453333;0,599027527323217;0,217151030690373;nube
0,375350679906959;0,524439511477054;0,650200213904825;0,824554510078231;0,702224550897064;0,694425841050002;0,558325545843706;0,519918409449758;0,256824439580474;0,056105335221097;0,392483693064252;0,145764254310622;nube
0,366511349246822;0,62645034455363;0,676261688859787;0,833345598298708;0,817726367790936;0,856522652624852;0,733798080495473;0,724805685234218;0,569107495446405;0,06126805664271;0,471403556573497;0,398088551228294;nube
0,394551268925143;0,669346783447407;0,762753888708925;0,849669001259556;0,845925186062771;0,883062726965128;0,753193317986222;0,718478451148286;0,552013020474594;0,061371114769947;0,503743558912496;0,448865483789375;nube
0,41022306962698;0,69595072805677;0,621222240401487;0,672093498819114;0,845136569197347;0,901774723319044;0,787642817640344;0,525368902010305;0,190171888632085;0,14567020908531;0,236481190317871;0,540016904333944;nube
0,434472058430002;0,715860635110565;0,66047401279737;0,690809230080393;0,842193847722325;0,899368125929992;0,786271767935418;0,636602492592025;0,357379374384563;0,110883183612776;0,311466038230498;0,524608283336675;nube
0,351796684131286;0,564331292411136;0,618549882665334;0,73767626443973;0,738320395656513;0,784155593730169;0,683441675796186;0,540832626632518;0,148871507847829;0,17327997212523;0,209960539792921;0,394967817322412;nube
0,563768754424497;0,627460978686839;0,667477580355804;0,448325251541489;0,606518236607702;0,599473324596197;0,483728163798568;0,486497726528842;0,191459310166548;0,172281289797;0,25749946612624;0,21325011437323;nube
0,590935447079612;0,766918741947616;0,741064183593604;0,404208742162498;0,682119574021907;0,769628786394344;0,71379848977864;0,518537369771762;0,178190534985723;0,244026922708858;0,168510669164336;0,456342240862807;nube
0,555361697782699;0,77445480434346;0,795665941065098;0,49327357012399;0,683392762398795;0,827373471589144;0,81638302077936;0,211052090615091;0,242683210968763;0,206668351585255;0,286795048776045;0,510109876040218;nube
0,428522653934907;0,672681979428555;0,748991575715189;0,683139848910946;0,720495756378588;0,843458158349609;0,808023028157633;0,546372693541391;0,27081515722019;0,051146276289024;0,431454495213913;0,453416553358647;nube
0,322757963284199;0,509138118339238;0,336119147369684;0,259278482476075;0,632664751130981;0,740781472890452;0,711617088303214;0,581508791664632;0,304175871645604;0,179559156591917;0,243948413985289;0,366946232607691;nube
0,430322347126002;0,663443363569999;0,723093315299283;0,795211460282287;0,79325888763716;0,827468279307542;0,706130161011017;0,543120004602921;0,338105466524489;0,064497211296152;0,427550725008315;0,453481568470817;nube
0,783208106590583;0,565653444496955;0,738450511072607;0,246121677753262;0,225988248125093;0,220665944161949;0,184835235181247;0,441562900399358;0,242018241589668;0,422359196833662;0,220898818039248;0,093491970973982;nube
0,427955547490101;0,373595919870924;0,522680323625802;0,547641782052076;0,438745108557904;0,402916586689094;0,2988097104857;0,327665522904062;0,109703791005736;0,135384026481031;0,259093453053002;0,028346661340786;nube
0,386883763572632;0,398116909556458;0,569257502459672;0,650930529969958;0,474192143065613;0,492927728563141;0,425084070562744;0,419214121996574;0,149465048291063;0,100984695868105;0,282399250192426;0,068981210838168;nube
0,294756237214488;0,232550237320498;0,598805899903086;0,783122348377618;0,37478706682698;0,369392601571297;0,302793257972925;0,593883506658876;0,218241759736869;0,060365071146914;0,519666656988357;0,074442494108253;nube
0,744699873814798;0,716920104236991;0,74501590921677;0,321677484156961;0,534428347949848;0,494323297084413;0,367052515858725;0,498001570181054;0,463502364807984;0,153944304443523;0,360350231255619;0,214940511550513;nube
0,260186497047123;0,427472597175441;0,583892572524192;0,873940485599496;0,706413313941652;0,702299426840606;0,568277593212901;0,598628262528398;0,193022243310765;0,104635898090235;0,359741575443747;0,266627657812406;nube
0,381800063806764;0,540430768904388;0,732387642317836;0,788293694590209;0,665390311199322;0,709567002127658;0,622580711143701;0,550236749289604;0,288576302260046;0,043848779374634;0,508904157665753;0,388141213501109;nube
0,546063474005935;0,576909730617496;0,757100156590599;0,603531453727028;0,600416976205856;0,548093645681515;0,397444799894172;0,677715918864058;0,32852803670767;0,143996741400167;0,378043523901453;0,29263376872378;nube
0,317987328992547;0,519104123180547;0,686485695437443;0,823208298727606;0,684475922902033;0,761738514375713;0,697238119248397;0,560997228956699;0,170229610015017;0,124761678080763;0,293210533073038;0,264417138672546;nube
0,327203380193145;0,537182961814142;0,719465371518495;0,837893732624602;0,697559360160822;0,776333583417904;0,710340170374011;0,545769461294639;0,182206711939007;0,111621766857979;0,31721458839755;0,280931018707141;nube
0,243559295797804;0,406076039665093;0,92802563283886;1;0,644719321723567;0,692522861977751;0,612699603679329;0,6043464011587;0,16772024347063;0,090065441910796;0,349644055447542;0,334828685174104;nube
0,348138850643635;0,516697827170581;0,861541505511132;0,841193536496973;0,633171040310692;0,718669295029127;0,671335511520027;0,522379294347526;0,28803293214081;0,079911762612965;0,350419974791451;0,293153891751567;nube
0,331575882806831;0,463741310611264;0,976075922237684;0,911113954458619;0,589886702513868;0,662243573783752;0,613347612241775;0,529341941490319;0,287467453065237;0,04904830727026;0,49885406033817;0,35803913987087;nube
0,286685392223231;0,557485093462582;0,489629286989961;0,66458449239075;0,76007861754541;0,859394186721952;0,796903201133084;0,439280372014094;0,097975840012789;0,049683832388225;0,402240817652551;0,627527469010054;nube
0,246702104344675;0,378425990932381;0,692906842196145;0,904410855836783;0,619193113415531;0,647607547941422;0,557567034759989;0,565764050903568;0,120452145164006;0,073558965198252;0,448913561490084;0,315974254710097;nube
0,368223661900969;0,592223976177513;0,547773223906716;0,683379155558963;0,759604904534487;0,803779260477896;0,697345893297176;0,33981124204568;0,03654695517154;0,190176597462316;0,159136269150378;0,441843833566349;nube
0,3064224173197;0,543846156925345;0,511757456565551;0,73563980449925;0,767706889750974;0,813401857799927;0,706510780789122;0,435876262567827;0,044652438702919;0,14294162247845;0,229719922120312;0,489565048398928;nube
0,43560222005138;0,685642361976256;0,506007419609152;0,574243916225498;0,8202727447671;0,85330146787604;0,725444909021449;0,463069399321486;0,073352415063342;0,165108934894255;0,198791366602684;0,625251934758024;nube
0,391548499817411;0,583140090511925;0,683040367829178;0,749223216964976;0,74870407614418;0,759805196808722;0,629206769275367;0,409050490606531;0,055623583113519;0,133762087859507;0,302925713949122;0,494636239930777;nube
0,240455258257707;0,366599616422272;0,802589127147451;0,982366861254483;0,649092683502728;0,638345978097898;0,510857212994427;0,561813745306908;0,217640566193365;0,044668336862665;0,534066888374165;0,332943241595098;nube
0,387208403557173;0,458073327568859;0,384443283491217;0,471030996201304;0,600866256867801;0,580964595821524;0,456117541923528;0,585052655065187;0,323147907217214;0,0621563195489;0,387845463442582;0,192250178816325;nube
0,413305116735189;0,691860897810706;0,594313989409143;0,462819402637425;0,736562635323385;0,891700841679945;0,87864777651611;0,47791344704667;0,105284550771518;0,191587512299497;0,164248174809372;0,719068981292859;nube
0,273955599190465;0,430106106491551;0,600065302486665;0,820955997635965;0,664674990936059;0,68813819773886;0,584756110015407;0,477246601192172;0,134747286125609;0,060708598237706;0,40808589656915;0,241791821050528;nube
0,308618506201832;0,41952785975832;0,640544500204734;0,875121855617066;0,639348312217818;0,627098756936182;0,500420864495911;0,666216920147335;0,160128368001878;0,232953081560693;0,249183023881901;0,224367726249911;nube
0,357754769509124;0,425929914032348;0,383021136932349;0,573528146644598;0,579152827544568;0,57214293359254;0,462073763824568;0,6078163560448;0,358254378848872;0,044935797240496;0,470614685181171;0,132956245256658;nube
0,461311218421103;0,555874556099656;0,465783773245543;0,525700429176646;0,657262536182297;0,628140124174436;0,484288861732993;0,590967333827438;0,279947856876821;0,115052130236028;0,306882676837015;0,192380209040666;nube
0,541684026496432;0,77408571242432;0,621482888691287;0,584213042888801;0,888898691914999;0,844755885439702;0,641100113881758;0,622396383264957;0,269641681845316;0,168892640422833;0,326276447970772;0,641505754343935;nube
0,393812873380294;0,559944851674649;0,467688643051643;0,557746893762294;0,663278284029881;0,722614051653479;0,648170910526298;0,534437383275799;0,138025364074987;0,139334588025136;0,282256447270504;0,577335674588932;nube
0,485073538316666;0,51945573799529;0,504217164164033;0,521325910632755;0,572142146651129;0,543261489359731;0,417171544904031;0,554201035803152;0,182869980629153;0,150712696025146;0,280615678787752;0,315324101457968;nube
0,282654310168974;0,39649403445778;0,289941367710686;0,546435186501374;0,563419854997011;0,627144264616159;0,576816299788231;0,534520106364584;0,220515580861807;0,061579684789357;0,484962345331283;0,220856901671004;nube
0,618000870354254;0,689804673651036;0,513873469843408;0,326869397402581;0,644727465765764;0,620377273808862;0,482924633175771;0,482385205680284;0,187082587156057;0,208093989012041;0,226280624249244;0,273064169895474;nube
0,542737802796806;0,74929278696186;0,415927566743521;0,291071405728913;0,831136924856328;0,806794143810418;0,630873856580518;0,510588274932385;0,191681250074405;0,233573884089052;0,19668644830832;0,719784149657159;nube
0,602850460194633;0,812940127703028;0,463526091964719;0,255519887030287;0,789180069495813;0,821914067904477;0,700239422092168;0,414635562060713;0,148357899785203;0,282592746180101;0,12370854645379;0,685716143532396;nube
0,357594474676916;0,612998525302633;0,544943472027182;0,746681610491788;0,793104150390642;0,848362368487669;0,743867451533643;0,553908576875204;0,19224502846103;0,134350991443722;0,255791105492849;0,470515571533199;nube
0,097376150570727;0,409422545103996;0,244374268155781;0,765785705522958;0,770150108859309;0,889059121298386;0,840138332659063;0,451756916672128;0,11581096502193;0,179937036391788;0,200579842715641;0,450555880966658;nube
0,421337189771563;0,607104871918531;0,434776081756851;0,37623436843949;0,709022128797047;0,756120592270386;0,662462568953095;0,483729425359702;0,269588960487894;0,031786070957974;0,503993368645607;0,351342566273908;nube
0,3204247276424;0,354950077260643;0,443883898813534;0,688703491304934;0,516371602913341;0,51634370131292;0,424808496405629;0,43721221865646;0,200050340392893;0,059479262005658;0,406563820453568;0,075612769322959;nube
0,328173246982316;0,636042117349148;0,584832258168836;0,625840687357257;0,727659817066986;0,920923593326186;0,940158114067869;0,402790514291675;0,289110318590061;0,045642481541553;0,596618749174469;0,646641960987954;nube
0,278270812339344;0,609236147991358;0,570265910859811;0,710724354601952;0,765282673630152;0,946778777275411;0,948849614231057;0,755494308103124;0,640974358712715;0,014707867015756;0,751475080199847;0,611208634311973;nube
0,258106722133424;0,594439043979039;0,546889002191445;0,715948659397699;0,769171463897847;0,951375052207559;0,953208324394942;0,710047826330823;0,462304229443347;0,012101968655607;0,730082036693527;0,611143619199802;nube
0,28335914171972;0,55268175333373;0,276291434843684;0,298764665664259;0,714227542555735;0,856666760257404;0,838081076112072;0,779175129913914;0,550503659032274;0,038585453590717;0,615923739975132;0,432806709539976;nube
0,528041655191194;0,807644322508658;0,565413455414702;0,215736890171225;0,724893550506727;0,912150472614227;0,927158380180158;0,598141903307392;0,335315486303502;0,044849915467798;0,467091452687197;0,998829725850504;nube
0,605554050775456;0,88318486521778;0,575710060293417;0,204194665592642;0,785124326029498;0,922012743684337;0,884361165862887;0,535002414577869;0,275011607202078;0,050547557645073;0,464008062789769;0,985826669329607;nube
0,697204167455157;0,951371835608414;0,62879242964411;0,189490580333596;0,804052485804959;0,902495261481802;0,830231304918354;0,475905070172971;0,220459458126487;0,028645251842164;0,587772071385901;0,996034068570686;nube
0,658940136178456;0,91770013347323;0,537758969240588;0,204235552565358;0,821896128070397;0,902966265863945;0,813144342169851;0,487884167356731;0,220397382979845;0,024785479600625;0,620097603458843;0,988622326609425;nube
0,586171756735668;0,883750840916466;0,399320640107665;0,186855718910333;0,871145992010063;0,948251709014191;0,845098667755351;0,589403946493465;0,34214545312306;0,016634072489124;0,67476226068711;0,977374683443192;nube
0,322290969527319;0,637416189514849;0,325150410407756;0,167725673497552;0,738625798017256;0,930660718307424;0,946650477829716;1;0,833571429786206;0,001744626868235;0,963533261855437;0,808985111510552;nube
0,600385863152113;0,77887877145764;0,731309635460648;0,404709038597003;0,762339952377517;0,774888714733945;0,642632142569669;0,81749806862976;0,849300251531896;0,009785614557697;0,813151165414146;0,305441778842954;nube
0,597314811259846;0,831867159665773;0,741297547677755;0,402935333439756;0,822550367683601;0,857095290796616;0,72997960475585;0,816467228398073;0,714371842033208;0,011191621865009;0,800435754421893;0,541967363025121;nube
0,550036109902839;0,788133836900601;0,703292770520691;0,470948582355421;0,775868598388346;0,854536242660999;0,772295246326886;0,920489345226352;1;0,004119871324567;0,922350813857872;0,452051232807428;nube
0,529806049349368;0,773367576174876;0,650706655641894;0,509438650427622;0,813855223059194;0,859264489877509;0,742620546623043;0,768632970502628;0,578555672903093;0,008399237369858;0,798349094071274;0,412326897010858;nube
0,445585600228312;0,565721814161242;0,527955143707774;0,571170219814176;0,693982759066894;0,663280390266435;0,510588459962664;0,497991842531669;0,250865225502851;0,014266189327595;0,676991220509242;0,081984266293855;nube
0,429674226693791;0,555429896822904;0,539879953634597;0,649715631834886;0,725969923974553;0,668949887725835;0,488636658163369;0,463391617754211;0,209035080110953;0,037547511023539;0,519652190655506;0,178922046734573;nube
0,418722714766506;0,539352792626885;0,533563288388503;0,680926571205962;0,731464452009591;0,659582891858514;0,466266038194593;0,434446398656897;0,249661988071368;0,02167655942896;0,637614342339309;0,200767180880121;nube
0,502090190361206;0,664242206461476;0,547835438979215;0,579584470843714;0,77392080995918;0,734582569499348;0,558494710177113;0,569885734469015;0,385354857252673;0,018329624058675;0,666469877865841;0,228983810931354;nube
0,485944451006673;0,727355443152774;0,59915248836073;0,637512250884878;0,8506826761663;0,84886446976168;0,686899995200816;0,634823556774956;0,476384233252891;0,011648022142775;0,769541712789738;0,420518822448589;nube
0,375306699991295;0,615256259608504;0,642662354217324;0,779723665003804;0,798038095408935;0,82847854952966;0,703143864687724;0,686183741464176;0,475130825497409;0,010769574296322;0,753370594589643;0,33157792104388;nube
0,374304426848675;0,646207062694446;0,571208743556917;0,662444212012042;0,79864618544969;0,875458395020214;0,787034371716697;0,776447565492422;0,716044469614641;0,012136321364686;0,737583852910544;0,374618035017635;nube
0,4044501612446;0,640217795206125;0,613025516264237;0,570300147105798;0,724100861509012;0,827110285541815;0,774995054647799;0,593460698275339;0,393683981380857;0,014069888132857;0,682961406852522;0,42721539604555;nube
0,319815378216964;0,361998814464951;0,518131032347143;0,789848512868556;0,581016460648645;0,527542380957611;0,379978581592635;0,486792500401374;0,260042143072159;0,022412688909228;0,639326907570257;0,027696509153867;nube
0,434397409095924;0,653545212948522;0,548314219053069;0,611449424751504;0,784365570874518;0,807523024962924;0,679193468041816;0,538702665475027;0,269937601722458;0,03703712791722;0,534549575387172;0,479357649157849;nube
0,647048271135976;0,903620651108129;0,437780212741162;0,090571761286004;0,866400717858635;0,897779149737749;0,759084056905071;0,510791818599919;0,269537089474946;0,037873861759791;0,487563284208084;0,952343801344802;nube
0,71264623195149;0,961706933211093;0,487496775356418;0,080734362037385;0,870866379005083;0,897504586739359;0,754101894207657;0,544535641746709;0,327048437321959;0,032774938226468;0,541008907068238;0,998114557486205;nube
0,443153410487349;0,716044667310139;0,308337324941857;0,274817110156848;0,867729557524118;0,888261220042386;0,740628772924134;0,54192122249393;0,270048146504149;0,032691510218704;0,53572236704856;0,768870685040957;nube
0,394680314096448;0,597895557224351;0,619284853569675;0,696915011391871;0,706478466501615;0,777471275168813;0,703422167317331;0,54465103095284;0,326420032755269;0,023769620917855;0,576121678268616;0,327091866586778;nube
0,433041562537277;0,624860369381767;0,580947724710733;0,643081732990561;0,717715916192281;0,766977205980248;0,673252252661253;0,547473052436555;0,34754854191433;0,019811698078948;0,637334789699993;0,313893765794579;nube
0,376562434810124;0,61379993867855;0,389067145286719;0,428991492083232;0,733520827890439;0,824683968211955;0,761163141254352;0,624748438450585;0,342157357945704;0,010558550511978;0,744190597231342;0,571809375141467;nube
0,508216671211504;0,801748613242342;0,509302511871335;0,412729422216705;0,813260706422101;0,929435803430735;0,86943377692163;0,954468207608589;0,9581264870399;0,002144590552514;0,941358823982008;0,807164684108928;nube
0,337800161063748;0,542654574836999;0,591015572689444;0,716629248715014;0,664080474298966;0,770517702886033;0,73352796323864;0,586509470092185;0,299282139194588;0,01126768857797;0,716602883564137;0,376113386858405;nube
0,669078603226815;0,871795952375323;0,549374651485958;0,09794596635928;0,824726189961446;0,821948957030522;0,66457575899619;0,639197714020412;0,452111150226957;0,029818151480725;0,551381464382901;0,573694818720472;nube
0,598854677173297;0,83864498895004;0,597441759450303;0,292989873792347;0,824101811836297;0,865077336448065;0,742777432908465;0,729497865184317;0,545482374910076;0,01880320069098;0,675332961057977;0,66393602556423;nube
0,583179404497606;0,762244944296244;0,724749863006966;0,402146491505492;0,680042837924373;0,772898512535916;0,721766948799349;0,588301819568819;0,355214397352367;0,013544782436932;0,696549324936326;0,458227683376602;nube
0,548149035226687;0,733384807503229;0,77050374397864;0,479567360947291;0,700548231208294;0,776230432709758;0,707150603978793;0,507522171806033;0,37772726731599;0,017321126670707;0,740436914245773;0,465184318487457;nube
0,524566106019528;0,692518889609179;0,746945448705774;0,528251288784005;0,660995231751915;0,746844611763019;0,694048552875531;0,614621141751883;0,358674449019298;0,005707457237012;0,802662181259155;0,382094792091066;nube
0,542026605644624;0,710664555784844;0,681780414157552;0,52586010108133;0,705996609448495;0,750732483880599;0,655811954703107;0,67513592097157;0,473836601207149;0,010190485771844;0,781716217449011;0,2838567062113;nube
0,405958779393365;0,475522961808361;0,598903772448251;0,559570483562294;0,539054175704278;0,582134901382827;0,520348151105202;0,723142373430616;0,419296356954202;0,007125733368995;0,826794620371213;0,089396008255116;nube
0,407468554234675;0,537928857105744;0,680022758464262;0,697815366211092;0,641832251314751;0,672232507861258;0,579105475312436;0,688091109337341;0,415861815621508;0,008004181215448;0,849768285769213;0,193160392517137;nube
0,423904791233374;0,503019822133432;0,773515548046183;0,761821361309467;0,553461023267085;0,59918359241257;0,536533358779973;0,723846827980603;0,600865310537299;0,010556096747044;0,859245680723912;0,196411156647361;nube
0,455573610019752;0,635335804317454;0,628167220569184;0,704910529732475;0,76619752348321;0,752900924440096;0,599206018952696;0,704594221991892;0,535498480434424;0,008215204999791;0,792208643159534;0,270268513680866;nube
0,359928289613097;0,559689365566351;0,660092573682609;0,827156812225521;0,767925422105895;0,766648792312133;0,622197362915455;0,555746702739079;0,318050092092307;0,01558140733234;0,675468393151252;0,254794876506215;nube
0,401695068454131;0,601012793474895;0,617862601637236;0,688613432446804;0,767907776792328;0,772876517155189;0,633416778616009;0,676564678846962;0,410246140711602;0,012403781742517;0,728005122828173;0,260776282804087;nube
0,400793485397603;0,628983098796639;0,592819255558396;0,536693962058678;0,702432224529056;0,815326832252905;0,775578944475476;0,690343049417682;0,525878533393878;0,060863185428562;0,482172470955612;0,272869124558961;nube
0,331268604587777;0,586577069928396;0,538997380779796;0,628840438992793;0,704154693790277;0,843883655051774;0,825212308032282;0,795157699119329;0,536938963974306;0,047367478290315;0,51106412118259;0,425785059316951;nube
0,700281584948859;0,765135995602867;0,607162281041828;0,302491618590683;0,68073644051939;0,623681130803616;0,452675593242095;0,574065878667396;0,647404663629236;0,044783663814574;0,550497554926223;0,212925037747166;nube
0,362433971995592;0,563546843221849;0,396021621972242;0,543993202049777;0,731059963468537;0,769056148098314;0,663579872146735;0,895558460895929;0,823840087619495;0,007248421615706;0,813505889492682;0,259866069103274;nube
0,468450388335582;0,557636225651117;0,251363894318995;0;0,695938691538258;0,62138223487828;0,43326125657801;0,812837512694162;0,665005943907877;0,033587134419697;0,560710361132924;0,15369611929967;nube
0,323687323079668;0,568583564303488;0,585016957592579;0,601079416575722;0,693495472652309;0,827271837799523;0,806046260956849;0,39906271014875;0,142283889203516;0,039140004465852;0,431610537308315;0,434692153118982;nube
0,269686100996069;0,562422087833343;0,203105903861421;0,321867686195918;0,766079434537772;0,888959004427288;0,8440495761058;0,857419155464334;0,605773498844382;0,006345436119911;0,836853126893912;0,588128210904759;nube
0,538532538014926;0,620868723724364;0,455631104889769;0,377469913595147;1;0,622823311203796;0,13024972196798;0,382498875968864;0,21727491806931;0,0981309672496;0,295460283823787;0,161237891485273;nube
0,373504691518892;0,655518674583945;0,336850093318174;0,312271356731885;0,765088573624209;0,89024535456632;0,847359194620133;0,539841549627973;0,311323867298643;0,031530879404815;0,523612681629469;0,723750082151683;nube
0,13253325067975;0,332368621258386;0,35453796406018;0,623517502719034;0,566503740314889;0,729290785746483;0,757445618415804;0,495047027855115;0,339869080964699;0,034625076986875;0,646848244290249;0,113581691764865;nube
0,426213722110087;0,61622011463071;0,414424359599501;0,45922465953126;0,677990533953431;0,763178073782705;0,706345709130926;0,433712399648453;0,214139697991656;0,049607765675264;0,444139077735016;0,327286912988501;nube
0,251353531040311;0,00277795908733;0,384221622478916;0,482688558806216;0,110626237844905;0,087263236947296;0,060833680128727;0,614958358793679;0,306504965161387;0,004033989551869;0,873696737001809;0,020154736968264;cieloDespejado
0,187808146745829;0,046133964046262;0,170847835428662;0,450707601239212;0,338468617580318;0,234519996454912;0,096703341657363;0,717336102424749;0,399576018244991;0,001832962405867;0,92147284354274;0,003380794354566;cieloDespejado
0,273041863277339;0,255754215299533;0,510043551664249;0,735738778869656;0,357161956916464;0,432089280024053;0,433278991548628;0,638271057919126;0,378445808396982;0,002036624895408;0,88012968473487;0,051687146261893;cieloDespejado
0,502900341612552;0,261239707843468;0,697970556237569;0,554112932571079;0,127931014539457;0,13891292798053;0,136342366778386;0,558055821892522;0,264611043933898;0,00620557151866;0,829079573318541;0,055197971906011;cieloDespejado
0,1862005744979;0,022007255342923;0,393156574664759;0,704425907448754;0,181999449010323;0,201029383544637;0,19372727698857;0,621383742345284;0,293839084213015;0,005803154069446;0,786687058663277;0,018074248052746;cieloDespejado
0,557649218470015;0,343237309235161;0,595920424592102;0,399854699813055;0,12530591137728;0,188137818478162;0,22752058281923;0,47764709590449;0,212422002153072;0,009226156152693;0,723425871635296;0,023990638173236;cieloDespejado
0,361124998980191;0,136783643490984;0,528474657429468;0,638217702070968;0,200221790016278;0,141106397757803;0,067630266863573;0,523127010986417;0,25942904470601;0,010622348400268;0,787968406819145;0,016123789361569;cieloDespejado
